ticket,site,row,section,url,distinctPricesCount,maxTimestampmillis
stubhub-5460143644,stubhub,M,314,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460143644,1,1662036268783
vividseats-VB5734538181,vividseats,N,307,https://www.vividseats.com//production/3727337?showDetails=VB5734538181&qty=1,1,1662036268783
stubhub-5474253238,stubhub,G,65,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474253238,1,1662036268783
vividseats-VB5734614252,vividseats,D,328,https://www.vividseats.com//production/3727337?showDetails=VB5734614252&qty=1,1,1662036268783
seatgeek-lxVsqEqkxbE,seatgeek,Q,313,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqEqkxbE,3,1662036268783
stubhub-5474104839,stubhub,J,303,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104839,1,1662036268783
stubhub-5445498334,stubhub,H,21,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5445498334,1,1662036268783
seatgeek-V4KUmNbl3oZ,seatgeek,K,306,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=V4KUmNbl3oZ,3,1662036268783
seatgeek-A6rsnBk6VEq,seatgeek,L,132,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=A6rsnBk6VEq,3,1662036268783
seatgeek-ROXHZG9xw9M,seatgeek,M,109,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=ROXHZG9xw9M,3,1662036268783
seatgeek-7KnterLXbjx,seatgeek,U,324,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=7KnterLXbjx,3,1662036268783
seatgeek-EroUbV7zR0j,seatgeek,M,324,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=EroUbV7zR0j,3,1662036268783
seatgeek-2v0clbBP8L8,seatgeek,G,55,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=2v0clbBP8L8,3,1662036268783
seatgeek-mxAsLmpqPd3,seatgeek,H,16,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=mxAsLmpqPd3,3,1662034400198
seatgeek-PX0sXJoG6m3,seatgeek,C,111,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=PX0sXJoG6m3,3,1662036268783
seatgeek-LbviXwXRbv6,seatgeek,N,107,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=LbviXwXRbv6,3,1662036268783
stubhub-5473680909,stubhub,A,106,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473680909,1,1662036268783
stubhub-5398447230,stubhub,M,307,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5398447230,1,1662036268783
seatgeek-O7AhkRkpkmn,seatgeek,D,324,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=O7AhkRkpkmn,3,1662036268783
vividseats-VB5739403745,vividseats,Q,313,https://www.vividseats.com//production/3727337?showDetails=VB5739403745&qty=1,1,1662036268783
stubhub-5475389660,stubhub,C,16,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5475389660,1,1662036268783
vividseats-VB5734720301,vividseats,C,53,https://www.vividseats.com//production/3727337?showDetails=VB5734720301&qty=1,1,1662036268783
vividseats-VB5734495895,vividseats,E,54,https://www.vividseats.com//production/3727337?showDetails=VB5734495895&qty=1,1,1662036268783
seatgeek-z3EsDzD6ngo,seatgeek,F,103,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=z3EsDzD6ngo,3,1662036268783
seatgeek-V4KUm5kqKqA,seatgeek,F,117,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=V4KUm5kqKqA,3,1662036268783
seatgeek-vb3iYnYMp3e,seatgeek,H,340,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=vb3iYnYMp3e,3,1662035957730
seatgeek-pVXHmemR7Nn,seatgeek,N,307,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=pVXHmemR7Nn,3,1662036268783
stubhub-5405330888,stubhub,H,118,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405330888,1,1662036268783
vividseats-VB5707391501,vividseats,M,107,https://www.vividseats.com//production/3727337?showDetails=VB5707391501&qty=1,1,1662036268783
stubhub-5405330735,stubhub,F,117,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405330735,1,1662036268783
vividseats-VB5734904938,vividseats,J,303,https://www.vividseats.com//production/3727337?showDetails=VB5734904938&qty=1,1,1662036268783
stubhub-5355687195,stubhub,C,130,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5355687195,1,1662036268783
vividseats-VB5740944998,vividseats,V,332,https://www.vividseats.com//production/3727337?showDetails=VB5740944998&qty=1,1,1662036268783
vividseats-VB5647956429,vividseats,L,325,https://www.vividseats.com//production/3727337?showDetails=VB5647956429&qty=1,1,1662036268783
vividseats-VB5740300030,vividseats,C,119,https://www.vividseats.com//production/3727337?showDetails=VB5740300030&qty=1,1,1662036268783
stubhub-5451173515,stubhub,E,321,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5451173515,1,1662036268783
stubhub-5405723592,stubhub,B,134,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405723592,1,1662036268783
stubhub-5467434787,stubhub,,22,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467434787,1,1662036268783
seatgeek-oV7Hardk2wn,seatgeek,E,301,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=oV7Hardk2wn,3,1662036268783
stubhub-5454043745,stubhub,,129,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5454043745,1,1662036268783
stubhub-5419789519,stubhub,,336,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5419789519,1,1662036268783
vividseats-VB5479717473,vividseats,W,334,https://www.vividseats.com//production/3727337?showDetails=VB5479717473&qty=1,1,1662036268783
seatgeek-V4KUmNm8Rl2,seatgeek,G,5,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=V4KUmNm8Rl2,3,1662036268783
vividseats-VB5734680434,vividseats,E,323,https://www.vividseats.com//production/3727337?showDetails=VB5734680434&qty=1,1,1662036268783
stubhub-5473756658,stubhub,T,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473756658,2,1662036268783
stubhub-5474255358,stubhub,L,132,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474255358,1,1662036268783
vividseats-VB5133226473,vividseats,D,22,https://www.vividseats.com//production/3727337?showDetails=VB5133226473&qty=1,1,1662036268783
vividseats-VB5734711567,vividseats,C,16,https://www.vividseats.com//production/3727337?showDetails=VB5734711567&qty=1,1,1662036268783
seatgeek-Zm9h6RGG3Zj,seatgeek,G,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=Zm9h6RGG3Zj,3,1662036268783
seatgeek-4vXcGk7ag4a,seatgeek,N,104,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=4vXcGk7ag4a,3,1662036268783
stubhub-5460545010,stubhub,O,309,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460545010,1,1662036268783
stubhub-5477913810,stubhub,J,331,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477913810,1,1662036268783
seatgeek-MAeIBMO2YOe,seatgeek,C,22,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=MAeIBMO2YOe,3,1662036268783
seatgeek-oV7HavaRRpP,seatgeek,K,306,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=oV7HavaRRpP,3,1662036268783
seatgeek-dNgUZXZ4ZGn,seatgeek,C,322,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=dNgUZXZ4ZGn,3,1662036268783
seatgeek-O7AhkRgqLA2,seatgeek,K,130,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=O7AhkRgqLA2,3,1662036268783
seatgeek-7KnterLGBb5,seatgeek,M,135,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=7KnterLGBb5,3,1662034400198
seatgeek-rVOH8VYK30z,seatgeek,M,336,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=rVOH8VYK30z,3,1662036268783
vividseats-VB5491367720,vividseats,S,332,https://www.vividseats.com//production/3727337?showDetails=VB5491367720&qty=1,2,1662036268783
seatgeek-dNgUZXZDMEo,seatgeek,G,319,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=dNgUZXZDMEo,1,1662036268783
vividseats-VB5734538539,vividseats,F,104,https://www.vividseats.com//production/3727337?showDetails=VB5734538539&qty=1,1,1662034400198
vividseats-VB5742456538,vividseats,O,323,https://www.vividseats.com//production/3727337?showDetails=VB5742456538&qty=1,1,1662036268783
stubhub-5476837252,stubhub,J,136,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5476837252,1,1662036268783
vividseats-VB5603039250,vividseats,L,109,https://www.vividseats.com//production/3727337?showDetails=VB5603039250&qty=1,1,1662036268783
stubhub-5476896473,stubhub,X,314,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5476896473,1,1662036268783
seatgeek-mxAsLwMBr06,seatgeek,K,128,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=mxAsLwMBr06,3,1662036268783
seatgeek-05VTRLe3JRb,seatgeek,K,135,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=05VTRLe3JRb,3,1662036268783
seatgeek-jDvsEmD68Lo,seatgeek,G,105,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=jDvsEmD68Lo,3,1662034400198
vividseats-VB5734563561,vividseats,K,303,https://www.vividseats.com//production/3727337?showDetails=VB5734563561&qty=1,1,1662036268783
vividseats-VB5732171025,vividseats,P,333,https://www.vividseats.com//production/3727337?showDetails=VB5732171025&qty=1,1,1662036268783
vividseats-VB5491367725,vividseats,U,332,https://www.vividseats.com//production/3727337?showDetails=VB5491367725&qty=1,2,1662036268783
vividseats-VB5733092324,vividseats,G,307,https://www.vividseats.com//production/3727337?showDetails=VB5733092324&qty=1,1,1662036268783
seatgeek-nx0swD3mZ4q,seatgeek,G,12,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=nx0swD3mZ4q,3,1662036268783
seatgeek-GAaIO3p4932,seatgeek,R,314,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=GAaIO3p4932,3,1662036268783
stubhub-5474600216,stubhub,T,309,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474600216,1,1662036268783
stubhub-5475017213,stubhub,J,330,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5475017213,1,1662036268783
stubhub-5460175148,stubhub,G,27,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460175148,1,1662036268783
seatgeek-kYetLnL8d93,seatgeek,D,119,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=kYetLnL8d93,3,1662036268783
seatgeek-4vXcG7OkG9e,seatgeek,M,314,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=4vXcG7OkG9e,3,1662036268783
seatgeek-b4wURBRl6Xd,seatgeek,T,309,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=b4wURBRl6Xd,3,1662036268783
vividseats-VB5732171027,vividseats,O,330,https://www.vividseats.com//production/3727337?showDetails=VB5732171027&qty=1,1,1662036268783
seatgeek-EroUbVjZ9Zj,seatgeek,U,336,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=EroUbVjZ9Zj,3,1662036268783
vividseats-VB5734617085,vividseats,K,130,https://www.vividseats.com//production/3727337?showDetails=VB5734617085&qty=1,1,1662036268783
stubhub-5476878868,stubhub,J,103,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5476878868,1,1662036268783
seatgeek-05VTRJV9G6x,seatgeek,R,326,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=05VTRJV9G6x,3,1662036268783
seatgeek-w3JsqZBvYBR,seatgeek,H,128,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3JsqZBvYBR,3,1662036268783
seatgeek-kYetLYA6v0b,seatgeek,A,114,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=kYetLYA6v0b,3,1662036268783
seatgeek-KezcrGrDONR,seatgeek,C,114,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=KezcrGrDONR,3,1662036268783
stubhub-5429341910,stubhub,,313,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341910,1,1662036268783
vividseats-VB5722603038,vividseats,M,117,https://www.vividseats.com//production/3727337?showDetails=VB5722603038&qty=1,1,1662036268783
seatgeek-5EjuqgqNKYr,seatgeek,R,329,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=5EjuqgqNKYr,3,1662036268783
vividseats-VB5734696831,vividseats,E,122,https://www.vividseats.com//production/3727337?showDetails=VB5734696831&qty=1,1,1662036268783
stubhub-5328697107,stubhub,L,121,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5328697107,1,1662036268783
vividseats-VB5560836726,vividseats,B,332,https://www.vividseats.com//production/3727337?showDetails=VB5560836726&qty=1,1,1662036268783
seatgeek-w3JsqZ78MJM,seatgeek,N,314,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3JsqZ78MJM,3,1662036268783
vividseats-VB5479582690,vividseats,Q,331,https://www.vividseats.com//production/3727337?showDetails=VB5479582690&qty=1,1,1662036268783
vividseats-VB5734570015,vividseats,R,329,https://www.vividseats.com//production/3727337?showDetails=VB5734570015&qty=1,1,1662036268783
seatgeek-qVjH70o8Z4b,seatgeek,D,328,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=qVjH70o8Z4b,3,1662036268783
vividseats-VB5560436501,vividseats,H,61,https://www.vividseats.com//production/3727337?showDetails=VB5560436501&qty=1,1,1662036268783
vividseats-VB5734735460,vividseats,E,337,https://www.vividseats.com//production/3727337?showDetails=VB5734735460&qty=1,1,1662036268783
stubhub-5459899458,stubhub,,118,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5459899458,1,1662036268783
seatgeek-eeac5a5p9rY,seatgeek,R,306,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=eeac5a5p9rY,1,1662036268783
vividseats-VB5734713590,vividseats,J,121,https://www.vividseats.com//production/3727337?showDetails=VB5734713590&qty=1,1,1662036268783
seatgeek-g48UGEZAXAb,seatgeek,W,323,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=g48UGEZAXAb,3,1662036268783
seatgeek-5EjuqYrA3bM,seatgeek,A,320,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=5EjuqYrA3bM,3,1662036268783
seatgeek-mxAsLw86G8r,seatgeek,B,121,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=mxAsLw86G8r,3,1662036268783
seatgeek-EroUbVd9pPn,seatgeek,G,319,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=EroUbVd9pPn,3,1662036268783
seatgeek-agktEajPAb9,seatgeek,B,134,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=agktEajPAb9,3,1662036268783
stubhub-5474250113,stubhub,Y,316,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474250113,1,1662036268783
vividseats-VB5734656297,vividseats,F,118,https://www.vividseats.com//production/3727337?showDetails=VB5734656297&qty=1,1,1662036268783
vividseats-VB5660375882,vividseats,M,325,https://www.vividseats.com//production/3727337?showDetails=VB5660375882&qty=1,1,1662036268783
stubhub-5374844943,stubhub,W,335,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5374844943,1,1662036268783
seatgeek-g48UGE96kwR,seatgeek,E,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=g48UGE96kwR,3,1662036268783
stubhub-5335719943,stubhub,K,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5335719943,1,1662036268783
seatgeek-w3JsqrqmazM,seatgeek,Q,311,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3JsqrqmazM,3,1662036268783
